#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;;;;;x,,,,,,,,
#;;;;;;;;;;;;;;x,,,,,,,,
###TITLE NAMES###;;;;;;;;;;;;;;x,,,,,,,,
b_hanumangarh;Hanumangarh;Hanumangarh;Hanumangarh;Hanumangarh;Hanumangarh;Hanumangarh;Hanumangarh;Hanumangarh;Hanumangarh;Hanumangarh;Hanumangarh;Hanumangarh;Hanumangarh;x,,,,,,,,
b_sri_ganganagar;Sri Ganganagar;Sri Ganganagar;Sri Ganganagar;Sri Ganganagar;Sri Ganganagar;Sri Ganganagar;Sri Ganganagar;Sri Ganganagar;Sri Ganganagar;Sri Ganganagar;Sri Ganganagar;Sri Ganganagar;Sri Ganganagar;x,,,,,,,,
b_gusaisar;Gusaisar;Gusaisar;Gusaisar;Gusaisar;Gusaisar;Gusaisar;Gusaisar;Gusaisar;Gusaisar;Gusaisar;Gusaisar;Gusaisar;Gusaisar;x,,,,,,,,
c_ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;x,,,,,,,,
c_ludrava_adj;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;x,,,,,,,,
b_ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;Ludrava;x,,,,,,,,
b_phalodi;Phalodi;Phalodi;Phalodi;Phalodi;Phalodi;Phalodi;Phalodi;Phalodi;Phalodi;Phalodi;Phalodi;Phalodi;Phalodi;x,,,,,,,,
b_chandan;Chandan;Chandan;Chandan;Chandan;Chandan;Chandan;Chandan;Chandan;Chandan;Chandan;Chandan;Chandan;Chandan;x,,,,,,,,
b_khavolai;Khavolai;Khavolai;Khavolai;Khavolai;Khavolai;Khavolai;Khavolai;Khavolai;Khavolai;Khavolai;Khavolai;Khavolai;Khavolai;x,,,,,,,,
b_pokaran;Pokaran;Pokaran;Pokaran;Pokaran;Pokaran;Pokaran;Pokaran;Pokaran;Pokaran;Pokaran;Pokaran;Pokaran;Pokaran;x,,,,,,,,
b_rasoolpur;Rasoolpur;Rasoolpur;Rasoolpur;Rasoolpur;Rasoolpur;Rasoolpur;Rasoolpur;Rasoolpur;Rasoolpur;Rasoolpur;Rasoolpur;Rasoolpur;Rasoolpur;x,,,,,,,,
b_barmer;Barmer;Barmer;Barmer;Barmer;Barmer;Barmer;Barmer;Barmer;Barmer;Barmer;Barmer;Barmer;Barmer;x,,,,,,,,
b_balotra;Balotra;Balotra;Balotra;Balotra;Balotra;Balotra;Balotra;Balotra;Balotra;Balotra;Balotra;Balotra;Balotra;x,,,,,,,,
PROV1354;Sakladasa;;;;;;;;;;;;;x,,,,,,,,
PROV1304;Khrusopuris;;;;;;;;;;;;;x,,,,,,,,
c_aghata;Aghata;Aghata;Aghata;Aghata;Aghata;Aghata;Aghata;Aghata;Aghata;Aghata;Aghata;Aghata;Aghata;x,,,,,,,,
c_aghata_adj;Aghata;Aghata;Aghata;Aghata;Aghata;Aghata;Aghata;Aghata;Aghata;Aghata;Aghata;Aghata;Aghata;x,,,,,,,,
b_aghata;Aghata;Aghata;Aghata;Aghata;Aghata;Aghata;Aghata;Aghata;Aghata;Aghata;Aghata;Aghata;Aghata;x,,,,,,,,
b_kanpur;Kanpur;Kanpur;Kanpur;Kanpur;Kanpur;Kanpur;Kanpur;Kanpur;Kanpur;Kanpur;Kanpur;Kanpur;Kanpur;x,,,,,,,,
b_kotra_aghata;Kotra;Kotra;Kotra;Kotra;Kotra;Kotra;Kotra;Kotra;Kotra;Kotra;Kotra;Kotra;Kotra;x,,,,,,,,
b_bisadi;Bisadi;Bisadi;Bisadi;Bisadi;Bisadi;Bisadi;Bisadi;Bisadi;Bisadi;Bisadi;Bisadi;Bisadi;Bisadi;x,,,,,,,,
b_gudli;Gudli;Gudli;Gudli;Gudli;Gudli;Gudli;Gudli;Gudli;Gudli;Gudli;Gudli;Gudli;Gudli;x,,,,,,,,
b_jhamar_kotra;Jhamar Kotra;Jhamar Kotra;Jhamar Kotra;Jhamar Kotra;Jhamar Kotra;Jhamar Kotra;Jhamar Kotra;Jhamar Kotra;Jhamar Kotra;Jhamar Kotra;Jhamar Kotra;Jhamar Kotra;Jhamar Kotra;x,,,,,,,,
b_jagat;Jagat;Jagat;Jagat;Jagat;Jagat;Jagat;Jagat;Jagat;Jagat;Jagat;Jagat;Jagat;Jagat;x,,,,,,,,
b_zawar;Zawar;Zawar;Zawar;Zawar;Zawar;Zawar;Zawar;Zawar;Zawar;Zawar;Zawar;Zawar;Zawar;x,,,,,,,,
c_medapata_adj;Nagahrada;Nagahrada;Nagahrada;Nagahrada;Nagahrada;Nagahrada;Nagahrada;Nagahrada;Nagahrada;Nagahrada;Nagahrada;Nagahrada;Nagahrada;x,,,,,,,,
b_nagahrada;Nagahrada;Nagahrada;Nagahrada;Nagahrada;Nagahrada;Nagahrada;Nagahrada;Nagahrada;Nagahrada;Nagahrada;Nagahrada;Nagahrada;Nagahrada;x,,,,,,,,
b_citrakuta;Citrakuta;Citrakuta;Citrakuta;Citrakuta;Citrakuta;Citrakuta;Citrakuta;Citrakuta;Citrakuta;Citrakuta;Citrakuta;Citrakuta;Citrakuta;x,,,,,,,,
b_naddula;Naddula;Naddula;Naddula;Naddula;Naddula;Naddula;Naddula;Naddula;Naddula;Naddula;Naddula;Naddula;Naddula;x,,,,,,,,
b_desuri;Desuri;Desuri;Desuri;Desuri;Desuri;Desuri;Desuri;Desuri;Desuri;Desuri;Desuri;Desuri;Desuri;x,,,,,,,,
b_ghanerao;Ghanerao;Ghanerao;Ghanerao;Ghanerao;Ghanerao;Ghanerao;Ghanerao;Ghanerao;Ghanerao;Ghanerao;Ghanerao;Ghanerao;Ghanerao;x,,,,,,,,
b_neepal;Neepal;Neepal;Neepal;Neepal;Neepal;Neepal;Neepal;Neepal;Neepal;Neepal;Neepal;Neepal;Neepal;x,,,,,,,,
b_nadol;Nadol;Nadol;Nadol;Nadol;Nadol;Nadol;Nadol;Nadol;Nadol;Nadol;Nadol;Nadol;Nadol;x,,,,,,,,
b_dadai;Dadai;Dadai;Dadai;Dadai;Dadai;Dadai;Dadai;Dadai;Dadai;Dadai;Dadai;Dadai;Dadai;x,,,,,,,,
d_nishada;Nishada;Nishada;Nishada;Nishada;Nishada;Nishada;Nishada;Nishada;Nishada;Nishada;Nishada;Nishada;Nishada;x,,,,,,,,
d_nishada_adj;Nishada;Nishada;Nishada;Nishada;Nishada;Nishada;Nishada;Nishada;Nishada;Nishada;Nishada;Nishada;Nishada;x,,,,,,,,
PROV1345;Ophiopolis;;;;;;;;;;;;;x,,,,,,,,
PROV1291;Agata;;;;;;;;;;;;;x,,,,,,,,
d_citrakuta;Citrakuta;;;;;;;;;;;;;x,,,,,,,,
d_citrakuta_adj;Citrakutan;;;;;;;;;;;;;x,,,,,,,,
PROV1350;Kamanusa;;;;;;;;;;;;;x,,,,,,,,
PROV1352;Khurui;;;;;;;;;;;;;x,,,,,,,,
c_sarasvati;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;x,,,,,,,,
c_sarasvati_adj;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;x,,,,,,,,
b_tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;Tribhandapura;x,,,,,,,,
b_sarasvati;Sarasvati;Sarasvati;Sarasvati;Sarasvati;Sarasvati;Sarasvati;Sarasvati;Sarasvati;Sarasvati;Sarasvati;Sarasvati;Sarasvati;Sarasvati;x,,,,,,,,
b_tarain;Tarain;Tarain;Tarain;Tarain;Tarain;Tarain;Tarain;Tarain;Tarain;Tarain;Tarain;Tarain;Tarain;x,,,,,,,,
b_padla;Padla;Padla;Padla;Padla;Padla;Padla;Padla;Padla;Padla;Padla;Padla;Padla;Padla;x,,,,,,,,
b_kultaran;Kultaran;Kultaran;Kultaran;Kultaran;Kultaran;Kultaran;Kultaran;Kultaran;Kultaran;Kultaran;Kultaran;Kultaran;Kultaran;x,,,,,,,,
b_siwan;Siwan;Siwan;Siwan;Siwan;Siwan;Siwan;Siwan;Siwan;Siwan;Siwan;Siwan;Siwan;Siwan;x,,,,,,,,
b_keorak;Keorak;Keorak;Keorak;Keorak;Keorak;Keorak;Keorak;Keorak;Keorak;Keorak;Keorak;Keorak;Keorak;x,,,,,,,,
b_prempura;Prempura;Prempura;Prempura;Prempura;Prempura;Prempura;Prempura;Prempura;Prempura;Prempura;Prempura;Prempura;Prempura;x,,,,,,,,
c_asika;Asika;Asika;Asika;Asika;Asika;Asika;Asika;Asika;Asika;Asika;Asika;Asika;Asika;x,,,,,,,,
c_asika_adj;Asika;Asika;Asika;Asika;Asika;Asika;Asika;Asika;Asika;Asika;Asika;Asika;Asika;x,,,,,,,,
b_asika;Asika;Asika;Asika;Asika;Asika;Asika;Asika;Asika;Asika;Asika;Asika;Asika;Asika;x,,,,,,,,
b_milkpur;Milkpur;Milkpur;Milkpur;Milkpur;Milkpur;Milkpur;Milkpur;Milkpur;Milkpur;Milkpur;Milkpur;Milkpur;Milkpur;x,,,,,,,,
b_barsi;Barsi;Barsi;Barsi;Barsi;Barsi;Barsi;Barsi;Barsi;Barsi;Barsi;Barsi;Barsi;Barsi;x,,,,,,,,
b_mehanda;Mehanda;Mehanda;Mehanda;Mehanda;Mehanda;Mehanda;Mehanda;Mehanda;Mehanda;Mehanda;Mehanda;Mehanda;Mehanda;x,,,,,,,,
b_kumbha;Kumbha;Kumbha;Kumbha;Kumbha;Kumbha;Kumbha;Kumbha;Kumbha;Kumbha;Kumbha;Kumbha;Kumbha;Kumbha;x,,,,,,,,
b_sisai;Sisai;Sisai;Sisai;Sisai;Sisai;Sisai;Sisai;Sisai;Sisai;Sisai;Sisai;Sisai;Sisai;x,,,,,,,,
b_bhatla;Bhatla;Bhatla;Bhatla;Bhatla;Bhatla;Bhatla;Bhatla;Bhatla;Bhatla;Bhatla;Bhatla;Bhatla;Bhatla;x,,,,,,,,
b_umra;Umra;Umra;Umra;Umra;Umra;Umra;Umra;Umra;Umra;Umra;Umra;Umra;Umra;x,,,,,,,,
PROV1364;Plaksha;;;;;;;;;;;;;x,,,,,,,,
c_sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;x,,,,,,,,
c_sirindha_adj;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;x,,,,,,,,
b_sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;Sirindha;x,,,,,,,,
b_sthanvisvara;Sthanvisvara;Sthanvisvara;Sthanvisvara;Sthanvisvara;Sthanvisvara;Sthanvisvara;Sthanvisvara;Sthanvisvara;Sthanvisvara;Sthanvisvara;Sthanvisvara;Sthanvisvara;Sthanvisvara;x,,,,,,,,
b_jalandhara;Jalandhara;Jalandhara;Jalandhara;Jalandhara;Jalandhara;Jalandhara;Jalandhara;Jalandhara;Jalandhara;Jalandhara;Jalandhara;Jalandhara;Jalandhara;x,,,,,,,,
b_sarva;Sarva;Sarva;Sarva;Sarva;Sarva;Sarva;Sarva;Sarva;Sarva;Sarva;Sarva;Sarva;Sarva;x,,,,,,,,
b_kalka;Kalka;Kalka;Kalka;Kalka;Kalka;Kalka;Kalka;Kalka;Kalka;Kalka;Kalka;Kalka;Kalka;x,,,,,,,,
b_kharar;Kharar;Kharar;Kharar;Kharar;Kharar;Kharar;Kharar;Kharar;Kharar;Kharar;Kharar;Kharar;Kharar;x,,,,,,,,
b_ambala;Ambala;Ambala;Ambala;Ambala;Ambala;Ambala;Ambala;Ambala;Ambala;Ambala;Ambala;Ambala;Ambala;x,,,,,,,,
b_mohri;Mohri;Mohri;Mohri;Mohri;Mohri;Mohri;Mohri;Mohri;Mohri;Mohri;Mohri;Mohri;Mohri;x,,,,,,,,
PROV1148;Jamvaka;;;;;;;;;;;;;x,,,,,,,,
c_dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;x,,,,,,,,
c_dasapura_adj;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;x,,,,,,,,
b_dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;Dasapura;x,,,,,,,,
b_multanpura;Multanpura;Multanpura;Multanpura;Multanpura;Multanpura;Multanpura;Multanpura;Multanpura;Multanpura;Multanpura;Multanpura;Multanpura;Multanpura;x,,,,,,,,
b_digau;Digau;Digau;Digau;Digau;Digau;Digau;Digau;Digau;Digau;Digau;Digau;Digau;Digau;x,,,,,,,,
b_guradia_deda;Guradia Deda;Guradia Deda;Guradia Deda;Guradia Deda;Guradia Deda;Guradia Deda;Guradia Deda;Guradia Deda;Guradia Deda;Guradia Deda;Guradia Deda;Guradia Deda;Guradia Deda;x,,,,,,,,
b_botalganj;Botalganj;Botalganj;Botalganj;Botalganj;Botalganj;Botalganj;Botalganj;Botalganj;Botalganj;Botalganj;Botalganj;Botalganj;Botalganj;x,,,,,,,,
b_takrawad;Takrawad;Takrawad;Takrawad;Takrawad;Takrawad;Takrawad;Takrawad;Takrawad;Takrawad;Takrawad;Takrawad;Takrawad;Takrawad;x,,,,,,,,
b_dalauda;Dalauda;Dalauda;Dalauda;Dalauda;Dalauda;Dalauda;Dalauda;Dalauda;Dalauda;Dalauda;Dalauda;Dalauda;Dalauda;x,,,,,,,,
b_nadeota;Nadeota;Nadeota;Nadeota;Nadeota;Nadeota;Nadeota;Nadeota;Nadeota;Nadeota;Nadeota;Nadeota;Nadeota;Nadeota;x,,,,,,,,
c_chitrakut;Kotah;Kotah;Kotah;Kotah;Kotah;Kotah;Kotah;Kotah;Kotah;Kotah;Kotah;Kotah;Kotah;x,,,,,,,,
c_chitrakut_adj;Kotah;Kotah;Kotah;Kotah;Kotah;Kotah;Kotah;Kotah;Kotah;Kotah;Kotah;Kotah;Kotah;x,,,,,,,,
b_kotah;Kotah;Kotah;Kotah;Kotah;Kotah;Kotah;Kotah;Kotah;Kotah;Kotah;Kotah;Kotah;Kotah;x,,,,,,,,
b_nayapura;Nayapura;Nayapura;Nayapura;Nayapura;Nayapura;Nayapura;Nayapura;Nayapura;Nayapura;Nayapura;Nayapura;Nayapura;Nayapura;x,,,,,,,,
b_rangbari;Rangbari;Rangbari;Rangbari;Rangbari;Rangbari;Rangbari;Rangbari;Rangbari;Rangbari;Rangbari;Rangbari;Rangbari;Rangbari;x,,,,,,,,
b_gurla;Gurla;Gurla;Gurla;Gurla;Gurla;Gurla;Gurla;Gurla;Gurla;Gurla;Gurla;Gurla;Gurla;x,,,,,,,,
b_dadwara;Dadwara;Dadwara;Dadwara;Dadwara;Dadwara;Dadwara;Dadwara;Dadwara;Dadwara;Dadwara;Dadwara;Dadwara;Dadwara;x,,,,,,,,
b_bargaon;Bargaon;Bargaon;Bargaon;Bargaon;Bargaon;Bargaon;Bargaon;Bargaon;Bargaon;Bargaon;Bargaon;Bargaon;Bargaon;x,,,,,,,,
b_jagpura;Jagpura;Jagpura;Jagpura;Jagpura;Jagpura;Jagpura;Jagpura;Jagpura;Jagpura;Jagpura;Jagpura;Jagpura;Jagpura;x,,,,,,,,
b_kaithoon;Kaithoon;Kaithoon;Kaithoon;Kaithoon;Kaithoon;Kaithoon;Kaithoon;Kaithoon;Kaithoon;Kaithoon;Kaithoon;Kaithoon;Kaithoon;x,,,,,,,,
PROV1302;Lava;;;;;;;;;;;;;x,,,,,,,,
c_kota;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;x,,,,,,,,
c_kota_adj;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;x,,,,,,,,
b_kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;Kirttigiri;x,,,,,,,,
b_dudahi;Dudahi;Dudahi;Dudahi;Dudahi;Dudahi;Dudahi;Dudahi;Dudahi;Dudahi;Dudahi;Dudahi;Dudahi;Dudahi;x,,,,,,,,
b_bilonia;Bilonia;Bilonia;Bilonia;Bilonia;Bilonia;Bilonia;Bilonia;Bilonia;Bilonia;Bilonia;Bilonia;Bilonia;Bilonia;x,,,,,,,,
b_bajranggarh;Bajranggarh;Bajranggarh;Bajranggarh;Bajranggarh;Bajranggarh;Bajranggarh;Bajranggarh;Bajranggarh;Bajranggarh;Bajranggarh;Bajranggarh;Bajranggarh;Bajranggarh;x,,,,,,,,
b_rasulpura;Rasulpura;Rasulpura;Rasulpura;Rasulpura;Rasulpura;Rasulpura;Rasulpura;Rasulpura;Rasulpura;Rasulpura;Rasulpura;Rasulpura;Rasulpura;x,,,,,,,,
b_bhadaura;Bhadaura;Bhadaura;Bhadaura;Bhadaura;Bhadaura;Bhadaura;Bhadaura;Bhadaura;Bhadaura;Bhadaura;Bhadaura;Bhadaura;Bhadaura;x,,,,,,,,
b_umri;Umri;Umri;Umri;Umri;Umri;Umri;Umri;Umri;Umri;Umri;Umri;Umri;Umri;x,,,,,,,,
b_gara;Gara;Gara;Gara;Gara;Gara;Gara;Gara;Gara;Gara;Gara;Gara;Gara;Gara;x,,,,,,,,
PROV1300;Antigonopolis;;;;;;;;;;;;;x,,,,,,,,
d_kotah;Kotah;;;;;;;;;;;;;x,,,,,,,,
d_kotah_adj;Kotahi;;;;;;;;;;;;;x,,,,,,,,
c_ranthambore;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;x,,,,,,,,
c_ranthambore_adj;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;x,,,,,,,,
b_ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;Ranastambhapura;x,,,,,,,,
b_sherpur;Sherpur;Sherpur;Sherpur;Sherpur;Sherpur;Sherpur;Sherpur;Sherpur;Sherpur;Sherpur;Sherpur;Sherpur;Sherpur;x,,,,,,,,
b_behraonda;Behraonda;Behraonda;Behraonda;Behraonda;Behraonda;Behraonda;Behraonda;Behraonda;Behraonda;Behraonda;Behraonda;Behraonda;Behraonda;x,,,,,,,,
b_kushtala;Kushtala;Kushtala;Kushtala;Kushtala;Kushtala;Kushtala;Kushtala;Kushtala;Kushtala;Kushtala;Kushtala;Kushtala;Kushtala;x,,,,,,,,
b_bodal;Bodal;Bodal;Bodal;Bodal;Bodal;Bodal;Bodal;Bodal;Bodal;Bodal;Bodal;Bodal;Bodal;x,,,,,,,,
b_khandhar;Khandhar;Khandhar;Khandhar;Khandhar;Khandhar;Khandhar;Khandhar;Khandhar;Khandhar;Khandhar;Khandhar;Khandhar;Khandhar;x,,,,,,,,
b_anantpura;Anantpura;Anantpura;Anantpura;Anantpura;Anantpura;Anantpura;Anantpura;Anantpura;Anantpura;Anantpura;Anantpura;Anantpura;Anantpura;x,,,,,,,,
b_bhagwatgarh;Bhagwatgarh;Bhagwatgarh;Bhagwatgarh;Bhagwatgarh;Bhagwatgarh;Bhagwatgarh;Bhagwatgarh;Bhagwatgarh;Bhagwatgarh;Bhagwatgarh;Bhagwatgarh;Bhagwatgarh;Bhagwatgarh;x,,,,,,,,
PROV1355;Sakambaros;;;;;;;;;;;;;x,,,,,,,,
PROV1346;Viratopuris;;;;;;;;;;;;;x,,,,,,,,
d_ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;x,,,,,,,,
d_ajayameru_adj;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;x,,,,,,,,
c_ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;x,,,,,,,,
c_ajayameru_adj;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;x,,,,,,,,
b_ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;Ajayameru;x,,,,,,,,
b_mandavyapura;Mandavyapura;Mandavyapura;Mandavyapura;Mandavyapura;Mandavyapura;Mandavyapura;Mandavyapura;Mandavyapura;Mandavyapura;Mandavyapura;Mandavyapura;Mandavyapura;Mandavyapura;x,,,,,,,,
b_pushkar;Pushkar;Pushkar;Pushkar;Pushkar;Pushkar;Pushkar;Pushkar;Pushkar;Pushkar;Pushkar;Pushkar;Pushkar;Pushkar;x,,,,,,,,
b_kanas;Kanas;Kanas;Kanas;Kanas;Kanas;Kanas;Kanas;Kanas;Kanas;Kanas;Kanas;Kanas;Kanas;x,,,,,,,,
b_tabiji;Tabiji;Tabiji;Tabiji;Tabiji;Tabiji;Tabiji;Tabiji;Tabiji;Tabiji;Tabiji;Tabiji;Tabiji;Tabiji;x,,,,,,,,
b_saredhana;Saredhana;Saredhana;Saredhana;Saredhana;Saredhana;Saredhana;Saredhana;Saredhana;Saredhana;Saredhana;Saredhana;Saredhana;Saredhana;x,,,,,,,,
b_makadwali;Makadwali;Makadwali;Makadwali;Makadwali;Makadwali;Makadwali;Makadwali;Makadwali;Makadwali;Makadwali;Makadwali;Makadwali;Makadwali;x,,,,,,,,
b_makreda;Makreda;Makreda;Makreda;Makreda;Makreda;Makreda;Makreda;Makreda;Makreda;Makreda;Makreda;Makreda;Makreda;x,,,,,,,,
c_delhi;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;x,,,,,,,,
c_delhi_adj;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;x,,,,,,,,
b_dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;Dhillika;x,,,,,,,,
b_varana;Varana;Varana;Varana;Varana;Varana;Varana;Varana;Varana;Varana;Varana;Varana;Varana;Varana;x,,,,,,,,
b_noida;Noida;Noida;Noida;Noida;Noida;Noida;Noida;Noida;Noida;Noida;Noida;Noida;Noida;x,,,,,,,,
b_ghaziabad;Ghaziabad;Ghaziabad;Ghaziabad;Ghaziabad;Ghaziabad;Ghaziabad;Ghaziabad;Ghaziabad;Ghaziabad;Ghaziabad;Ghaziabad;Ghaziabad;Ghaziabad;x,,,,,,,,
b_dadri;Dadri;Dadri;Dadri;Dadri;Dadri;Dadri;Dadri;Dadri;Dadri;Dadri;Dadri;Dadri;Dadri;x,,,,,,,,
b_rohini;Rohini;Rohini;Rohini;Rohini;Rohini;Rohini;Rohini;Rohini;Rohini;Rohini;Rohini;Rohini;Rohini;x,,,,,,,,
b_dwarka;Dwarka;Dwarka;Dwarka;Dwarka;Dwarka;Dwarka;Dwarka;Dwarka;Dwarka;Dwarka;Dwarka;Dwarka;Dwarka;x,,,,,,,,
b_gurgaon;Gurgaon;Gurgaon;Gurgaon;Gurgaon;Gurgaon;Gurgaon;Gurgaon;Gurgaon;Gurgaon;Gurgaon;Gurgaon;Gurgaon;Gurgaon;x,,,,,,,,
PROV1365;Alexandria Euttara;;;;;;;;;;;;;x,,,,,,,,
c_hisar;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;x,,,,,,,,
c_hisar_adj;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;x,,,,,,,,
b_narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;Narayanapura;x,,,,,,,,
b_toleda;Toleda;Toleda;Toleda;Toleda;Toleda;Toleda;Toleda;Toleda;Toleda;Toleda;Toleda;Toleda;Toleda;x,,,,,,,,
b_raybka;Raybka;Raybka;Raybka;Raybka;Raybka;Raybka;Raybka;Raybka;Raybka;Raybka;Raybka;Raybka;Raybka;x,,,,,,,,
b_bagar_meo;Bagar Meo;Bagar Meo;Bagar Meo;Bagar Meo;Bagar Meo;Bagar Meo;Bagar Meo;Bagar Meo;Bagar Meo;Bagar Meo;Bagar Meo;Bagar Meo;Bagar Meo;x,,,,,,,,
b_bahadurgarh;Bahadurgarh;Bahadurgarh;Bahadurgarh;Bahadurgarh;Bahadurgarh;Bahadurgarh;Bahadurgarh;Bahadurgarh;Bahadurgarh;Bahadurgarh;Bahadurgarh;Bahadurgarh;Bahadurgarh;x,,,,,,,,
b_chikani;Chikani;Chikani;Chikani;Chikani;Chikani;Chikani;Chikani;Chikani;Chikani;Chikani;Chikani;Chikani;Chikani;x,,,,,,,,
b_burja;Burja;Burja;Burja;Burja;Burja;Burja;Burja;Burja;Burja;Burja;Burja;Burja;Burja;x,,,,,,,,
b_jindoli;Jindoli;Jindoli;Jindoli;Jindoli;Jindoli;Jindoli;Jindoli;Jindoli;Jindoli;Jindoli;Jindoli;Jindoli;Jindoli;x,,,,,,,,
PROV1366;Indrapolis;;;;;;;;;;;;;x,,,,,,,,
c_vodamayutja;Vodamayuta;Vodamayuta;Vodamayuta;Vodamayuta;Vodamayuta;Vodamayuta;Vodamayuta;Vodamayuta;Vodamayuta;Vodamayuta;Vodamayuta;Vodamayuta;Vodamayuta;x,,,,,,,,
